itinerary_day_id,itinerary_id,date
44304,15318,2017-10-16
44305,15318,2017-10-17
44306,15319,2018-12-09
44307,15319,2018-12-10
44308,15320,2018-06-23
44309,15321,2018-10-02
44310,15321,2018-10-03
44311,15321,2018-10-04
44312,15322,2017-09-17
44313,15322,2017-09-18
44314,15323,2018-07-03
44315,15323,2018-07-04
44316,15323,2018-07-05
44317,15323,2018-07-06
44318,15323,2018-07-07
44319,15324,2017-10-12
44320,15325,2018-06-28
44321,15325,2018-06-29
44322,15325,2018-06-30
44323,15325,2018-07-01
44324,15326,2017-09-23
44325,15326,2017-09-24
44326,15326,2017-09-25
44327,15326,2017-09-26
44328,15326,2017-09-27
44329,15327,2017-10-05
44330,15327,2017-10-06
44331,15327,2017-10-07
44332,15327,2017-10-08
44333,15328,2018-06-02
44334,15328,2018-06-03
44335,15328,2018-06-04
44336,15328,2018-06-05
44337,15329,2017-10-19
44338,15329,2017-10-20
44339,15330,2018-06-20
44340,15330,2018-06-21
44341,15330,2018-06-22
44342,15330,2018-06-23
44343,15331,2018-10-25
44344,15331,2018-10-26
44345,15331,2018-10-27
44346,15332,2017-12-30
44347,15332,2017-12-31
44348,15332,2018-01-01
44349,15332,2018-01-02
44350,15332,2018-01-03
44351,15333,2017-12-04
44352,15333,2017-12-05
44353,15333,2017-12-06
44354,15334,2017-09-14
44355,15334,2017-09-15
44356,15334,2017-09-16
44357,15334,2017-09-17
44358,15334,2017-09-18
44359,15334,2017-09-19
44360,15334,2017-09-20
44361,15335,2018-08-24
44362,15335,2018-08-25
44363,15336,2018-04-20
44364,15337,2017-09-24
44365,15337,2017-09-25
44366,15338,2018-09-28
44367,15339,2018-05-26
44368,15339,2018-05-27
44369,15339,2018-05-28
44370,15340,2018-09-14
44371,15340,2018-09-15
44372,15340,2018-09-16
44373,15341,2018-12-25
44374,15341,2018-12-26
44375,15341,2018-12-27
44376,15342,2018-06-10
44377,15342,2018-06-11
44378,15342,2018-06-12
44379,15343,2018-09-28
44380,15343,2018-09-29
44381,15344,2018-10-08
44382,15344,2018-10-09
44383,15345,2017-08-07
44384,15345,2017-08-08
44385,15346,2018-05-19
44386,15347,2017-09-17
44387,15347,2017-09-18
44388,15347,2017-09-19
44389,15348,2018-08-25
44390,15349,2018-10-24
44391,15349,2018-10-25
44392,15349,2018-10-26
44393,15349,2018-10-27
44394,15350,2018-07-17
44395,15350,2018-07-18
44396,15350,2018-07-19
44397,15351,2017-10-28
44398,15351,2017-10-29
44399,15352,2018-08-19
44400,15352,2018-08-20
44401,15352,2018-08-21
44402,15352,2018-08-22
44403,15352,2018-08-23
44404,15352,2018-08-24
44405,15353,2018-10-29
44406,15353,2018-10-30
44407,15353,2018-10-31
44408,15354,2018-09-01
44409,15355,2018-10-08
44410,15355,2018-10-09
44411,15355,2018-10-10
44412,15355,2018-10-11
44413,15356,2018-01-17
44414,15356,2018-01-18
44415,15356,2018-01-19
44416,15356,2018-01-20
44417,15356,2018-01-21
44418,15356,2018-01-22
44419,15357,2018-07-08
44420,15357,2018-07-09
44421,15357,2018-07-10
44422,15357,2018-07-11
44423,15357,2018-07-12
44424,15357,2018-07-13
44425,15357,2018-07-14
44426,15357,2018-07-15
44427,15358,2018-09-28
44428,15358,2018-09-29
44429,15358,2018-09-30
44430,15359,2018-03-25
44431,15359,2018-03-26
44432,15359,2018-03-27
44433,15360,2018-06-28
44434,15360,2018-06-29
44435,15360,2018-06-30
44436,15360,2018-07-01
44437,15361,2017-09-28
44438,15361,2017-09-29
44439,15361,2017-09-30
44440,15361,2017-10-01
44441,15362,2017-07-11
44442,15362,2017-07-12
44443,15362,2017-07-13
44444,15363,2018-03-24
44445,15363,2018-03-25
44446,15363,2018-03-26
44447,15364,2017-09-18
44448,15364,2017-09-19
44449,15365,2017-10-17
44450,15365,2017-10-18
44451,15365,2017-10-19
44452,15365,2017-10-20
44453,15365,2017-10-21
44454,15365,2017-10-22
44455,15365,2017-10-23
44456,15365,2017-10-24
44457,15366,2018-09-30
44458,15366,2018-10-01
44459,15366,2018-10-02
44460,15367,2018-06-08
44461,15367,2018-06-09
44462,15367,2018-06-10
44463,15367,2018-06-11
44464,15367,2018-06-12
44465,15367,2018-06-13
44466,15367,2018-06-14
44467,15368,2018-05-01
44468,15368,2018-05-02
44469,15368,2018-05-03
44470,15368,2018-05-04
44471,15368,2018-05-05
44472,15369,2018-04-08
44473,15369,2018-04-09
44474,15369,2018-04-10
44475,15369,2018-04-11
44476,15370,2018-12-25
44477,15370,2018-12-26
44478,15370,2018-12-27
44479,15371,2017-09-24
44480,15372,2018-12-16
44481,15372,2018-12-17
44482,15372,2018-12-18
44483,15373,2018-05-30
44484,15373,2018-05-31
44485,15373,2018-06-01
44486,15373,2018-06-02
44487,15374,2017-09-07
44488,15374,2017-09-08
44489,15374,2017-09-09
44490,15374,2017-09-10
44491,15375,2017-09-18
44492,15375,2017-09-19
44493,15376,2018-04-12
44494,15377,2018-09-05
44495,15377,2018-09-06
44496,15378,2018-03-01
44497,15379,2018-09-22
44498,15380,2018-11-18
44499,15380,2018-11-19
44500,15380,2018-11-20
44501,15381,2018-01-05
44502,15381,2018-01-06
44503,15382,2017-09-18
44504,15382,2017-09-19
44505,15383,2018-02-23
44506,15383,2018-02-24
44507,15383,2018-02-25
44508,15383,2018-02-26
44509,15384,2018-01-20
44510,15385,2018-05-10
44511,15386,2017-10-07
44512,15386,2017-10-08
44513,15386,2017-10-09
44514,15387,2018-06-10
44515,15388,2017-09-18
44516,15388,2017-09-19
44517,15389,2018-11-08
44518,15390,2018-06-19
44519,15390,2018-06-20
44520,15390,2018-06-21
44521,15391,2018-08-09
44522,15391,2018-08-10
44523,15391,2018-08-11
44524,15392,2018-07-16
44525,15392,2018-07-17
44526,15392,2018-07-18
44527,15393,2018-04-22
44528,15393,2018-04-23
44529,15393,2018-04-24
44530,15394,2018-10-03
44531,15394,2018-10-04
44532,15394,2018-10-05
44533,15394,2018-10-06
44534,15394,2018-10-07
44535,15395,2018-06-26
44536,15395,2018-06-27
44537,15396,2018-10-24
44538,15396,2018-10-25
44539,15396,2018-10-26
44540,15397,2018-12-08
44541,15397,2018-12-09
44542,15398,2018-04-25
44543,15398,2018-04-26
44544,15399,2018-05-29
44545,15399,2018-05-30
44546,15399,2018-05-31
44547,15399,2018-06-01
44548,15399,2018-06-02
44549,15399,2018-06-03
44550,15399,2018-06-04
44551,15399,2018-06-05
44552,15400,2018-07-09
44553,15401,2017-10-01
44554,15401,2017-10-02
44555,15401,2017-10-03
44556,15401,2017-10-04
44557,15402,2017-09-18
44558,15402,2017-09-19
44559,15403,2018-06-08
44560,15404,2018-05-11
44561,15404,2018-05-12
44562,15404,2018-05-13
44563,15404,2018-05-14
44564,15405,2017-10-21
44565,15405,2017-10-22
44566,15405,2017-10-23
44567,15406,2018-12-10
44568,15407,2018-10-23
44569,15407,2018-10-24
44570,15407,2018-10-25
44571,15408,2017-10-15
44572,15409,2017-09-14
44573,15409,2017-09-15
44574,15409,2017-09-16
44575,15410,2017-11-24
44576,15410,2017-11-25
44577,15410,2017-11-26
44578,15411,2018-08-17
44579,15412,2018-12-01
44580,15412,2018-12-02
44581,15412,2018-12-03
44582,15412,2018-12-04
44583,15412,2018-12-05
44584,15413,2018-08-20
44585,15413,2018-08-21
44586,15413,2018-08-22
44587,15413,2018-08-23
44588,15414,2018-06-10
44589,15414,2018-06-11
44590,15414,2018-06-12
44591,15415,2018-04-23
44592,15416,2018-06-22
44593,15417,2018-01-02
44594,15417,2018-01-03
44595,15417,2018-01-04
44596,15418,2018-01-26
44597,15419,2018-05-17
44598,15419,2018-05-18
44599,15419,2018-05-19
44600,15420,2017-10-15
44601,15420,2017-10-16
44602,15420,2017-10-17
44603,15421,2018-03-23
44604,15421,2018-03-24
44605,15421,2018-03-25
44606,15422,2017-11-26
44607,15422,2017-11-27
44608,15422,2017-11-28
44609,15423,2018-08-21
44610,15423,2018-08-22
44611,15423,2018-08-23
44612,15423,2018-08-24
44613,15423,2018-08-25
44614,15424,2018-10-07
44615,15424,2018-10-08
44616,15424,2018-10-09
44617,15425,2017-09-12
44618,15426,2017-11-04
44619,15427,2018-04-16
44620,15427,2018-04-17
44621,15427,2018-04-18
44622,15427,2018-04-19
44623,15428,2018-05-19
44624,15429,2018-05-15
44625,15429,2018-05-16
44626,15429,2018-05-17
44627,15429,2018-05-18
44628,15430,2018-06-04
44629,15430,2018-06-05
44630,15431,2018-05-13
44631,15431,2018-05-14
44632,15432,2017-10-12
44633,15432,2017-10-13
44634,15433,2017-12-10
44635,15433,2017-12-11
44636,15434,2018-12-08
44637,15434,2018-12-09
44638,15434,2018-12-10
44639,15435,2017-09-05
44640,15435,2017-09-06
44641,15435,2017-09-07
44642,15436,2018-06-14
44643,15436,2018-06-15
44644,15436,2018-06-16
44645,15437,2018-07-12
44646,15437,2018-07-13
44647,15438,2018-06-02
44648,15438,2018-06-03
44649,15438,2018-06-04
44650,15439,2017-09-24
44651,15440,2018-12-15
44652,15440,2018-12-16
44653,15440,2018-12-17
44654,15441,2017-08-02
44655,15442,2018-07-06
44656,15442,2018-07-07
44657,15442,2018-07-08
44658,15442,2018-07-09
44659,15443,2017-12-23
44660,15444,2018-10-06
44661,15444,2018-10-07
44662,15444,2018-10-08
44663,15444,2018-10-09
44664,15444,2018-10-10
44665,15445,2018-02-19
44666,15446,2017-10-12
44667,15446,2017-10-13
44668,15447,2018-05-30
44669,15447,2018-05-31
44670,15448,2018-10-24
44671,15448,2018-10-25
44672,15448,2018-10-26
44673,15448,2018-10-27
44674,15449,2017-10-15
44675,15449,2017-10-16
44676,15449,2017-10-17
44677,15449,2017-10-18
44678,15449,2017-10-19
44679,15450,2018-12-05
44680,15450,2018-12-06
44681,15450,2018-12-07
44682,15450,2018-12-08
44683,15451,2018-01-30
44684,15451,2018-01-31
44685,15451,2018-02-01
44686,15452,2018-02-23
44687,15452,2018-02-24
44688,15453,2018-10-30
44689,15453,2018-10-31
44690,15453,2018-11-01
44691,15453,2018-11-02
44692,15454,2017-11-07
44693,15454,2017-11-08
44694,15454,2017-11-09
44695,15455,2018-08-18
44696,15455,2018-08-19
44697,15455,2018-08-20
44698,15455,2018-08-21
44699,15456,2018-12-27
44700,15456,2018-12-28
44701,15456,2018-12-29
44702,15456,2018-12-30
44703,15456,2018-12-31
44704,15456,2019-01-01
44705,15457,2018-05-11
44706,15457,2018-05-12
44707,15457,2018-05-13
44708,15457,2018-05-14
44709,15457,2018-05-15
44710,15457,2018-05-16
44711,15457,2018-05-17
44712,15458,2018-05-23
44713,15458,2018-05-24
44714,15458,2018-05-25
44715,15459,2018-06-17
44716,15459,2018-06-18
44717,15459,2018-06-19
44718,15460,2017-12-04
44719,15460,2017-12-05
44720,15460,2017-12-06
44721,15460,2017-12-07
44722,15461,2018-03-15
44723,15461,2018-03-16
44724,15462,2018-05-21
44725,15462,2018-05-22
44726,15462,2018-05-23
44727,15462,2018-05-24
44728,15462,2018-05-25
44729,15463,2018-10-25
44730,15463,2018-10-26
44731,15463,2018-10-27
44732,15463,2018-10-28
44733,15463,2018-10-29
44734,15464,2018-08-11
44735,15465,2018-09-11
44736,15466,2017-10-22
44737,15466,2017-10-23
44738,15466,2017-10-24
44739,15467,2018-05-26
44740,15468,2017-10-09
44741,15468,2017-10-10
44742,15468,2017-10-11
44743,15468,2017-10-12
44744,15469,2018-06-07
44745,15470,2018-07-16
44746,15470,2018-07-17
44747,15470,2018-07-18
44748,15470,2018-07-19
44749,15471,2017-08-12
44750,15472,2017-10-15
44751,15472,2017-10-16
44752,15472,2017-10-17
44753,15473,2018-10-13
44754,15473,2018-10-14
44755,15473,2018-10-15
44756,15474,2017-08-14
44757,15474,2017-08-15
44758,15475,2018-01-31
44759,15475,2018-02-01
44760,15475,2018-02-02
44761,15475,2018-02-03
44762,15476,2018-05-10
44763,15476,2018-05-11
44764,15477,2017-12-30
44765,15477,2017-12-31
44766,15477,2018-01-01
44767,15477,2018-01-02
44768,15477,2018-01-03
44769,15478,2017-10-25
44770,15478,2017-10-26
44771,15478,2017-10-27
44772,15478,2017-10-28
44773,15478,2017-10-29
44774,15479,2018-11-15
44775,15479,2018-11-16
44776,15479,2018-11-17
44777,15480,2017-10-16
44778,15480,2017-10-17
44779,15480,2017-10-18
44780,15481,2018-04-27
44781,15481,2018-04-28
44782,15481,2018-04-29
44783,15482,2018-01-04
44784,15483,2018-11-21
44785,15483,2018-11-22
44786,15483,2018-11-23
44787,15484,2017-12-29
44788,15484,2017-12-30
44789,15484,2017-12-31
44790,15485,2018-11-14
44791,15486,2018-04-02
44792,15486,2018-04-03
44793,15487,2017-07-29
44794,15488,2018-09-27
44795,15489,2018-12-09
44796,15489,2018-12-10
44797,15489,2018-12-11
44798,15489,2018-12-12
44799,15489,2018-12-13
44800,15490,2017-10-02
44801,15490,2017-10-03
44802,15491,2018-09-23
44803,15491,2018-09-24
44804,15492,2018-10-17
44805,15492,2018-10-18
44806,15492,2018-10-19
44807,15492,2018-10-20
44808,15493,2017-09-01
44809,15493,2017-09-02
44810,15494,2018-02-05
44811,15494,2018-02-06
44812,15494,2018-02-07
44813,15495,2018-10-05
44814,15496,2018-03-10
44815,15496,2018-03-11
44816,15496,2018-03-12
44817,15496,2018-03-13
44818,15496,2018-03-14
44819,15497,2018-01-20
44820,15498,2018-04-12
44821,15498,2018-04-13
44822,15498,2018-04-14
44823,15499,2018-03-28
44824,15499,2018-03-29
44825,15499,2018-03-30
44826,15500,2017-09-04
44827,15500,2017-09-05
44828,15500,2017-09-06
44829,15500,2017-09-07
44830,15501,2018-05-31
44831,15501,2018-06-01
44832,15502,2018-04-11
44833,15502,2018-04-12
44834,15502,2018-04-13
44835,15502,2018-04-14
44836,15502,2018-04-15
44837,15502,2018-04-16
44838,15503,2018-03-02
44839,15503,2018-03-03
44840,15504,2018-06-28
44841,15505,2018-04-16
44842,15505,2018-04-17
44843,15505,2018-04-18
44844,15505,2018-04-19
44845,15506,2017-09-22
44846,15506,2017-09-23
44847,15507,2018-09-12
44848,15507,2018-09-13
44849,15507,2018-09-14
44850,15507,2018-09-15
44851,15508,2017-10-16
44852,15508,2017-10-17
44853,15509,2018-08-16
44854,15509,2018-08-17
44855,15510,2018-02-24
44856,15511,2018-12-04
44857,15511,2018-12-05
44858,15512,2017-09-02
44859,15512,2017-09-03
44860,15513,2017-09-18
44861,15514,2018-01-22
44862,15515,2017-09-09
44863,15515,2017-09-10
44864,15516,2018-07-31
44865,15517,2018-07-10
44866,15517,2018-07-11
44867,15518,2018-10-28
44868,15518,2018-10-29
44869,15518,2018-10-30
44870,15519,2017-08-14
44871,15519,2017-08-15
44872,15520,2018-10-25
44873,15520,2018-10-26
44874,15520,2018-10-27
44875,15520,2018-10-28
44876,15521,2017-10-28
44877,15521,2017-10-29
44878,15521,2017-10-30
44879,15521,2017-10-31
44880,15521,2017-11-01
44881,15522,2018-05-09
44882,15523,2018-08-12
44883,15523,2018-08-13
44884,15523,2018-08-14
44885,15524,2018-09-13
44886,15524,2018-09-14
44887,15524,2018-09-15
44888,15524,2018-09-16
44889,15524,2018-09-17
44890,15524,2018-09-18
44891,15524,2018-09-19
44892,15525,2018-06-17
44893,15525,2018-06-18
44894,15525,2018-06-19
44895,15525,2018-06-20
44896,15525,2018-06-21
44897,15526,2017-09-04
44898,15526,2017-09-05
44899,15527,2018-05-17
44900,15527,2018-05-18
44901,15527,2018-05-19
44902,15528,2018-07-23
44903,15528,2018-07-24
44904,15528,2018-07-25
44905,15529,2017-09-24
44906,15529,2017-09-25
44907,15530,2017-08-18
44908,15531,2017-11-20
44909,15531,2017-11-21
44910,15532,2018-06-12
44911,15533,2018-04-05
44912,15533,2018-04-06
44913,15533,2018-04-07
44914,15533,2018-04-08
44915,15534,2018-09-21
44916,15534,2018-09-22
44917,15534,2018-09-23
44918,15535,2018-11-01
44919,15535,2018-11-02
44920,15535,2018-11-03
44921,15535,2018-11-04
44922,15535,2018-11-05
44923,15536,2018-02-26
44924,15536,2018-02-27
44925,15536,2018-02-28
44926,15536,2018-03-01
44927,15536,2018-03-02
44928,15537,2018-09-19
44929,15537,2018-09-20
44930,15537,2018-09-21
44931,15538,2018-04-01
44932,15538,2018-04-02
44933,15538,2018-04-03
44934,15539,2018-11-06
44935,15539,2018-11-07
44936,15539,2018-11-08
44937,15539,2018-11-09
44938,15541,2018-03-20
44939,15542,2017-09-10
44940,15542,2017-09-11
44941,15542,2017-09-12
44942,15542,2017-09-13
44943,15542,2017-09-14
44944,15543,2018-12-25
44945,15543,2018-12-26
44946,15543,2018-12-27
44947,15543,2018-12-28
44948,15543,2018-12-29
44949,15544,2018-06-08
44950,15545,2018-01-25
44951,15545,2018-01-26
44952,15546,2018-05-13
44953,15547,2018-02-25
44954,15547,2018-02-26
44955,15548,2018-12-29
44956,15548,2018-12-30
44957,15548,2018-12-31
44958,15548,2019-01-01
44959,15548,2019-01-02
44960,15549,2018-11-07
44961,15549,2018-11-08
44962,15549,2018-11-09
44963,15549,2018-11-10
44964,15550,2018-09-02
44965,15550,2018-09-03
44966,15550,2018-09-04
44967,15550,2018-09-05
44968,15551,2017-10-27
44969,15551,2017-10-28
44970,15551,2017-10-29
44971,15552,2018-11-11
44972,15552,2018-11-12
44973,15552,2018-11-13
44974,15553,2018-02-20
44975,15554,2018-04-28
44976,15555,2017-10-12
44977,15555,2017-10-13
44978,15555,2017-10-14
44979,15555,2017-10-15
44980,15556,2018-12-28
44981,15556,2018-12-29
44982,15556,2018-12-30
44983,15556,2018-12-31
44984,15557,2018-06-17
44985,15557,2018-06-18
44986,15558,2018-12-30
44987,15558,2018-12-31
44988,15559,2018-11-28
44989,15559,2018-11-29
44990,15560,2018-03-07
44991,15560,2018-03-08
44992,15560,2018-03-09
44993,15560,2018-03-10
44994,15561,2018-04-03
44995,15561,2018-04-04
44996,15561,2018-04-05
44997,15563,2017-12-31
44998,15563,2018-01-01
44999,15563,2018-01-02
45000,15564,2017-08-11
45001,15564,2017-08-12
45002,15565,2017-12-28
45003,15565,2017-12-29
45004,15565,2017-12-30
45005,15566,2018-05-21
45006,15567,2018-10-09
45007,15567,2018-10-10
45008,15567,2018-10-11
45009,15568,2018-12-12
45010,15569,2017-11-14
45011,15569,2017-11-15
45012,15569,2017-11-16
45013,15570,2018-06-08
45014,15571,2018-10-13
45015,15572,2018-04-23
45016,15573,2018-07-23
45017,15573,2018-07-24
45018,15574,2018-04-26
45019,15574,2018-04-27
45020,15574,2018-04-28
45021,15574,2018-04-29
45022,15574,2018-04-30
45023,15574,2018-05-01
45024,15575,2018-09-01
45025,15576,2018-08-12
45026,15577,2018-06-29
45027,15578,2018-04-18
45028,15578,2018-04-19
45029,15579,2017-12-17
45030,15579,2017-12-18
45031,15580,2018-11-24
45032,15581,2018-12-03
45033,15581,2018-12-04
45034,15582,2018-06-30
45035,15582,2018-07-01
45036,15582,2018-07-02
45037,15582,2018-07-03
45038,15583,2018-11-24
45039,15583,2018-11-25
45040,15583,2018-11-26
45041,15583,2018-11-27
45042,15583,2018-11-28
45043,15584,2018-01-19
45044,15584,2018-01-20
45045,15585,2017-10-18
45046,15586,2018-12-04
45047,15586,2018-12-05
45048,15586,2018-12-06
45049,15586,2018-12-07
45050,15587,2017-08-09
45051,15587,2017-08-10
45052,15588,2018-10-17
45053,15588,2018-10-18
45054,15588,2018-10-19
45055,15588,2018-10-20
45056,15588,2018-10-21
45057,15588,2018-10-22
45058,15588,2018-10-23
45059,15589,2018-02-09
45060,15589,2018-02-10
45061,15589,2018-02-11
45062,15589,2018-02-12
45063,15590,2018-05-21
45064,15590,2018-05-22
45065,15591,2017-11-08
45066,15591,2017-11-09
45067,15591,2017-11-10
45068,15592,2018-01-19
45069,15592,2018-01-20
45070,15593,2018-02-26
45071,15594,2017-12-02
45072,15594,2017-12-03
45073,15595,2018-12-15
45074,15596,2018-12-30
45075,15597,2017-08-18
45076,15598,2018-09-05
45077,15598,2018-09-06
45078,15598,2018-09-07
45079,15598,2018-09-08
45080,15599,2018-12-08
45081,15599,2018-12-09
45082,15599,2018-12-10
45083,15600,2018-09-12
45084,15601,2018-10-13
45085,15601,2018-10-14
45086,15601,2018-10-15
45087,15602,2018-09-25
45088,15602,2018-09-26
45089,15602,2018-09-27
45090,15602,2018-09-28
45091,15603,2018-03-04
45092,15603,2018-03-05
45093,15603,2018-03-06
45094,15604,2017-10-26
45095,15604,2017-10-27
45096,15604,2017-10-28
45097,15604,2017-10-29
45098,15605,2017-09-30
45099,15606,2017-08-14
45100,15606,2017-08-15
45101,15607,2018-06-08
45102,15607,2018-06-09
45103,15608,2017-09-18
45104,15608,2017-09-19
45105,15609,2018-04-28
45106,15609,2018-04-29
45107,15609,2018-04-30
45108,15609,2018-05-01
45109,15610,2018-03-25
45110,15610,2018-03-26
45111,15610,2018-03-27
45112,15611,2017-10-27
45113,15611,2017-10-28
45114,15611,2017-10-29
45115,15612,2017-10-13
45116,15612,2017-10-14
45117,15612,2017-10-15
45118,15613,2018-12-28
45119,15613,2018-12-29
45120,15613,2018-12-30
45121,15613,2018-12-31
45122,15614,2018-12-08
45123,15615,2017-08-14
45124,15615,2017-08-15
45125,15616,2018-05-21
45126,15616,2018-05-22
45127,15617,2018-06-18
45128,15618,2018-10-06
45129,15618,2018-10-07
45130,15618,2018-10-08
45131,15618,2018-10-09
45132,15619,2018-10-16
45133,15619,2018-10-17
45134,15619,2018-10-18
45135,15619,2018-10-19
45136,15620,2018-04-17
45137,15620,2018-04-18
45138,15620,2018-04-19
45139,15620,2018-04-20
45140,15621,2018-09-11
45141,15622,2018-06-14
45142,15622,2018-06-15
45143,15622,2018-06-16
45144,15623,2017-10-21
45145,15624,2018-12-07
45146,15624,2018-12-08
45147,15624,2018-12-09
45148,15624,2018-12-10
45149,15625,2018-03-29
45150,15625,2018-03-30
45151,15625,2018-03-31
45152,15626,2017-09-12
45153,15626,2017-09-13
45154,15626,2017-09-14
45155,15626,2017-09-15
45156,15626,2017-09-16
45157,15626,2017-09-17
45158,15626,2017-09-18
45159,15627,2018-08-28
45160,15627,2018-08-29
45161,15628,2018-06-14
45162,15628,2018-06-15
45163,15628,2018-06-16
45164,15629,2018-05-10
45165,15629,2018-05-11
45166,15630,2018-04-10
45167,15630,2018-04-11
45168,15630,2018-04-12
45169,15630,2018-04-13
45170,15631,2017-10-19
45171,15631,2017-10-20
45172,15632,2018-03-30
45173,15632,2018-03-31
45174,15632,2018-04-01
45175,15633,2018-04-28
45176,15633,2018-04-29
45177,15633,2018-04-30
45178,15633,2018-05-01
45179,15633,2018-05-02
45180,15633,2018-05-03
45181,15633,2018-05-04
45182,15634,2017-09-09
45183,15634,2017-09-10
45184,15634,2017-09-11
45185,15634,2017-09-12
45186,15634,2017-09-13
45187,15634,2017-09-14
45188,15635,2017-09-15
45189,15635,2017-09-16
45190,15636,2017-08-09
45191,15636,2017-08-10
45192,15637,2017-09-21
45193,15637,2017-09-22
45194,15638,2018-11-17
45195,15638,2018-11-18
45196,15639,2018-09-22
45197,15640,2018-04-12
45198,15640,2018-04-13
45199,15640,2018-04-14
45200,15641,2018-01-27
45201,15641,2018-01-28
45202,15641,2018-01-29
45203,15642,2018-12-29
45204,15642,2018-12-30
45205,15642,2018-12-31
45206,15642,2019-01-01
45207,15642,2019-01-02
45208,15643,2018-07-06
45209,15643,2018-07-07
45210,15643,2018-07-08
45211,15644,2018-09-13
45212,15644,2018-09-14
45213,15645,2018-11-22
45214,15646,2018-09-14
45215,15646,2018-09-15
45216,15647,2018-11-08
45217,15647,2018-11-09
45218,15647,2018-11-10
45219,15647,2018-11-11
45220,15647,2018-11-12
45221,15647,2018-11-13
45222,15648,2018-11-24
45223,15649,2018-06-27
45224,15649,2018-06-28
45225,15649,2018-06-29
45226,15650,2018-07-08
45227,15650,2018-07-09
45228,15650,2018-07-10
45229,15650,2018-07-11
45230,15651,2018-06-13
45231,15652,2018-06-26
45232,15652,2018-06-27
45233,15652,2018-06-28
45234,15653,2018-11-02
45235,15653,2018-11-03
45236,15653,2018-11-04
45237,15654,2018-07-23
45238,15654,2018-07-24
45239,15654,2018-07-25
45240,15655,2018-12-10
45241,15655,2018-12-11
45242,15656,2018-04-28
45243,15656,2018-04-29
45244,15656,2018-04-30
45245,15656,2018-05-01
45246,15656,2018-05-02
45247,15657,2017-09-17
45248,15657,2017-09-18
45249,15657,2017-09-19
45250,15658,2018-04-20
45251,15658,2018-04-21
45252,15659,2018-11-11
45253,15659,2018-11-12
45254,15659,2018-11-13
45255,15659,2018-11-14
45256,15659,2018-11-15
45257,15660,2018-03-29
45258,15660,2018-03-30
45259,15661,2018-09-22
45260,15662,2018-10-11
45261,15663,2017-09-07
45262,15663,2017-09-08
45263,15664,2018-06-14
45264,15664,2018-06-15
45265,15664,2018-06-16
45266,15665,2017-10-05
45267,15666,2018-06-06
45268,15666,2018-06-07
45269,15666,2018-06-08
45270,15666,2018-06-09
45271,15667,2017-10-15
45272,15668,2017-12-11
45273,15669,2018-10-20
45274,15669,2018-10-21
45275,15669,2018-10-22
45276,15670,2018-09-22
45277,15670,2018-09-23
45278,15670,2018-09-24
45279,15671,2018-09-19
45280,15672,2018-03-16
45281,15672,2018-03-17
45282,15672,2018-03-18
45283,15672,2018-03-19
45284,15672,2018-03-20
45285,15673,2018-04-27
45286,15673,2018-04-28
45287,15673,2018-04-29
45288,15673,2018-04-30
45289,15673,2018-05-01
45290,15673,2018-05-02
45291,15673,2018-05-03
45292,15674,2018-12-15
45293,15675,2018-10-13
45294,15676,2018-07-30
45295,15676,2018-07-31
45296,15676,2018-08-01
45297,15676,2018-08-02
45298,15677,2018-06-28
45299,15677,2018-06-29
45300,15678,2018-08-30
45301,15678,2018-08-31
45302,15679,2018-12-14
45303,15679,2018-12-15
45304,15680,2018-02-14
45305,15680,2018-02-15
45306,15680,2018-02-16
45307,15680,2018-02-17
45308,15680,2018-02-18
45309,15681,2018-01-02
45310,15681,2018-01-03
45311,15681,2018-01-04
45312,15682,2018-06-18
45313,15682,2018-06-19
45314,15683,2018-09-04
45315,15683,2018-09-05
45316,15683,2018-09-06
45317,15683,2018-09-07
45318,15684,2018-05-25
45319,15684,2018-05-26
45320,15684,2018-05-27
45321,15684,2018-05-28
45322,15684,2018-05-29
45323,15685,2018-05-23
45324,15685,2018-05-24
45325,15685,2018-05-25
45326,15685,2018-05-26
45327,15685,2018-05-27
45328,15686,2018-02-18
45329,15686,2018-02-19
45330,15686,2018-02-20
45331,15687,2018-07-30
45332,15687,2018-07-31
45333,15688,2018-10-26
45334,15689,2017-08-29
45335,15689,2017-08-30
45336,15689,2017-08-31
45337,15690,2018-02-22
45338,15690,2018-02-23
45339,15690,2018-02-24
45340,15690,2018-02-25
45341,15690,2018-02-26
45342,15691,2018-11-13
45343,15691,2018-11-14
45344,15691,2018-11-15
45345,15691,2018-11-16
45346,15691,2018-11-17
45347,15691,2018-11-18
45348,15692,2018-05-25
45349,15693,2018-09-10
45350,15693,2018-09-11
45351,15694,2018-09-07
45352,15694,2018-09-08
45353,15694,2018-09-09
45354,15694,2018-09-10
45355,15694,2018-09-11
45356,15694,2018-09-12
45357,15694,2018-09-13
45358,15695,2018-08-03
45359,15695,2018-08-04
45360,15695,2018-08-05
45361,15695,2018-08-06
45362,15695,2018-08-07
45363,15695,2018-08-08
45364,15695,2018-08-09
45365,15696,2018-03-31
45366,15696,2018-04-01
45367,15696,2018-04-02
45368,15697,2018-12-27
45369,15698,2018-10-26
45370,15698,2018-10-27
45371,15698,2018-10-28
45372,15699,2018-02-17
45373,15700,2017-10-06
45374,15700,2017-10-07
45375,15700,2017-10-08
45376,15701,2017-08-23
45377,15701,2017-08-24
45378,15701,2017-08-25
