address,place_id,distance_km,photo_url,photo_reference,image_url
"Carrer del Seminari, 4, Palma",PLACE_290,0.4414462560423091,,AeeoHcIE29_y-wQ2-GR83LRZ9qtbYWsonw_d_w3_9cmEwmYRxe55kEdBpXwCix7M4xzZYijvsmKYu7F_ewLKRh7NiyB-R3wzKBJe6eBvjIkh3xvrxp-3Pb87KtQxm7eT3QRr73yyNpoqeH3ywG-aYPSwjru-OhZmS5fM7Pf6JmBseCuyw49D1P4p1NDlN8ygxT4BbiChJGHP-wT5Xm4Q6RoTg2uW33NmFJs1rM2yfe8AB0iotRiUIg3JCiAQmJwyn5dxcUVYzDDhyaghmf3pxZLrQsQnDroUidpR8J2WoW-oCv7anMugjtp35ZPnwncHnIJBwQD4L-boNh_i6uvMXMIxzjTAGkIfL0_RUntbAU29DvSvp6Q2wduZ-FkOA1w9MUQVBpMS2-by3iQ83AW5E8xdhwfh6tjNFnMoEUN8gSWXLjPQNUfwp1V0q9kZFYhq477YdCrxjOKJH5ElPGYHTPgqRMIEljAyVRzczBrjqg6A--OPark8espDn8NafWPD7QaryA_R7BSf04XT3X-uhsC8veFBcyuSx3j9Sx-8xKpUtEc11KZpXih41cjZRxvEI3zN_FLxTw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIE29_y-wQ2-GR83LRZ9qtbYWsonw_d_w3_9cmEwmYRxe55kEdBpXwCix7M4xzZYijvsmKYu7F_ewLKRh7NiyB-R3wzKBJe6eBvjIkh3xvrxp-3Pb87KtQxm7eT3QRr73yyNpoqeH3ywG-aYPSwjru-OhZmS5fM7Pf6JmBseCuyw49D1P4p1NDlN8ygxT4BbiChJGHP-wT5Xm4Q6RoTg2uW33NmFJs1rM2yfe8AB0iotRiUIg3JCiAQmJwyn5dxcUVYzDDhyaghmf3pxZLrQsQnDroUidpR8J2WoW-oCv7anMugjtp35ZPnwncHnIJBwQD4L-boNh_i6uvMXMIxzjTAGkIfL0_RUntbAU29DvSvp6Q2wduZ-FkOA1w9MUQVBpMS2-by3iQ83AW5E8xdhwfh6tjNFnMoEUN8gSWXLjPQNUfwp1V0q9kZFYhq477YdCrxjOKJH5ElPGYHTPgqRMIEljAyVRzczBrjqg6A--OPark8espDn8NafWPD7QaryA_R7BSf04XT3X-uhsC8veFBcyuSx3j9Sx-8xKpUtEc11KZpXih41cjZRxvEI3zN_FLxTw&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de la Calatrava, 10, Palma",PLACE_291,0.4738359335411565,,AeeoHcJi84YugO7HC1FVxK8ncB4hgLaXavq01tMuVgknZe4cTvPAJr8c5pXUWpvAwozZ5sjhDSZKdyYAs535J4Bq2LMGCMypCPjnu6RxDc0bE4suThhHX9a49DsJBuY80DdtUX3DbrYYh_7ZuqttLyLcMFDN_IB3Z_JqW4Kkqla8NxGRfRn4HGa5sNRNJxXsZjGJ0E_PWyVu3lHPBCFvEBdKFTPundwyUpmEQbU1txekI1Y-mNVMqQFJqg67OogbQ52VOoF8DyeQtzkmQ2ZhuthhR6B_34Q1Q7KpZrwugftokt21d_-goNQ,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJi84YugO7HC1FVxK8ncB4hgLaXavq01tMuVgknZe4cTvPAJr8c5pXUWpvAwozZ5sjhDSZKdyYAs535J4Bq2LMGCMypCPjnu6RxDc0bE4suThhHX9a49DsJBuY80DdtUX3DbrYYh_7ZuqttLyLcMFDN_IB3Z_JqW4Kkqla8NxGRfRn4HGa5sNRNJxXsZjGJ0E_PWyVu3lHPBCFvEBdKFTPundwyUpmEQbU1txekI1Y-mNVMqQFJqg67OogbQ52VOoF8DyeQtzkmQ2ZhuthhR6B_34Q1Q7KpZrwugftokt21d_-goNQ&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer del Socors, 24, Palma",PLACE_292,0.4817116107109032,,AeeoHcKZ1YXL7MzvxrI9kATYsfOfOH7piUc6bIsSUa4MoOWdkVpDmg1IOMZsZJL_kSJOU_0RuIvPOSP-tSmSguN3h_J2sbO0iYCBbVSXEAutpbAjZshsGW7SZt2-uazd83Wf8_vhFOod6Z_QdnyyAHXyoLD8mo57c1u50S3EJb5gQkqNyk3Ap_GFptHp2AWGU5EIaoGp-0uLGWvQrjtxTNgmZLTFwjsI6PJ_zxzqgZJqW1wjhRm5u-P3ySejqJTmxK9UUtmJJAOyddlR9v9TpKxx18gQrmJPVDFaZ2LIO-NwABMG39qWppvAL9_3eC6sXVjzAizt1RFqLpLCnWv9BP2Tu3XG778OHRgJ545gkAH776UUWaYvjZJwhNHMuirhZ9IfN7x2cUITh27vARL_ejp3rizjbSuoq1xcUKVrv6qPWL65mSKLs0W2jJ4GsbT0FISAibFLTaBzSSSMfRvjHZsJ1kpsNxbaPhn4jqQK5c7T8pOGTdCxvAUF0XbkUHy6ZhZkt5_ETxrcKT25XNnfBH0uCFEAMltWoiy-W1eSS3PT5OFYJf1K3P3oSY8bgai7kAFzrnD8w2RV,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKZ1YXL7MzvxrI9kATYsfOfOH7piUc6bIsSUa4MoOWdkVpDmg1IOMZsZJL_kSJOU_0RuIvPOSP-tSmSguN3h_J2sbO0iYCBbVSXEAutpbAjZshsGW7SZt2-uazd83Wf8_vhFOod6Z_QdnyyAHXyoLD8mo57c1u50S3EJb5gQkqNyk3Ap_GFptHp2AWGU5EIaoGp-0uLGWvQrjtxTNgmZLTFwjsI6PJ_zxzqgZJqW1wjhRm5u-P3ySejqJTmxK9UUtmJJAOyddlR9v9TpKxx18gQrmJPVDFaZ2LIO-NwABMG39qWppvAL9_3eC6sXVjzAizt1RFqLpLCnWv9BP2Tu3XG778OHRgJ545gkAH776UUWaYvjZJwhNHMuirhZ9IfN7x2cUITh27vARL_ejp3rizjbSuoq1xcUKVrv6qPWL65mSKLs0W2jJ4GsbT0FISAibFLTaBzSSSMfRvjHZsJ1kpsNxbaPhn4jqQK5c7T8pOGTdCxvAUF0XbkUHy6ZhZkt5_ETxrcKT25XNnfBH0uCFEAMltWoiy-W1eSS3PT5OFYJf1K3P3oSY8bgai7kAFzrnD8w2RV&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça de la Porta Pintada, 9, Palma",PLACE_293,0.6486587608689817,,AeeoHcKFARKPUA0X3vfzy2hdZJ_H4-MEAucuKT4K5xdTzPYc1z8QBSB5VKVqv92-uSOMD7dWDfAwjtiSPJXbT52t_OilGzkLIMeQVuMLPERIDsAYDBUM1ALE5Td0YhxmijKwDikq8DexHGVLykJroz-N4TDx_ImMBOb9NvyY0ZvrJu0AX9vpjq2Mcvlk1lb1UVSqaQCA1BpOL4_6CPiAFLADeQgWwTsNA9kXLYL7NXuWK0hRlYpKtRG9c627Wd2ZKiCsjEJczhezBrDbf2-MtzEfXUwA6SseGTcqujnFBBJiIFe3uxw-2egIgdlB6rz4dtqJzInEjtvX3-e-t8iaEJCvXoqQIbf33seTubTAri0vqEtjgH35S44zJirk8q0_dF35GZtX0LagbUbm74wxmVBOWsMLyuOJUualVfuLAPyghER27cdthOd6L1rirnWSvZsWS-JxtrVn1OIZ388xZdOn8IDGfgYYQqJkDkvBc_FLQUkve3N82cKWSO_VxyEpyt79m8-4jExPVeb1dbERZA3R1G1KwaeJ355gVDpu7TP047r76fMEPoKfwbJA5Hltoz0Iw2ycB2FT,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKFARKPUA0X3vfzy2hdZJ_H4-MEAucuKT4K5xdTzPYc1z8QBSB5VKVqv92-uSOMD7dWDfAwjtiSPJXbT52t_OilGzkLIMeQVuMLPERIDsAYDBUM1ALE5Td0YhxmijKwDikq8DexHGVLykJroz-N4TDx_ImMBOb9NvyY0ZvrJu0AX9vpjq2Mcvlk1lb1UVSqaQCA1BpOL4_6CPiAFLADeQgWwTsNA9kXLYL7NXuWK0hRlYpKtRG9c627Wd2ZKiCsjEJczhezBrDbf2-MtzEfXUwA6SseGTcqujnFBBJiIFe3uxw-2egIgdlB6rz4dtqJzInEjtvX3-e-t8iaEJCvXoqQIbf33seTubTAri0vqEtjgH35S44zJirk8q0_dF35GZtX0LagbUbm74wxmVBOWsMLyuOJUualVfuLAPyghER27cdthOd6L1rirnWSvZsWS-JxtrVn1OIZ388xZdOn8IDGfgYYQqJkDkvBc_FLQUkve3N82cKWSO_VxyEpyt79m8-4jExPVeb1dbERZA3R1G1KwaeJ355gVDpu7TP047r76fMEPoKfwbJA5Hltoz0Iw2ycB2FT&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça d'Espanya, 7, Palma",PLACE_294,0.7170662780377076,,AeeoHcJaV-2EglvM-dxjPTznjopNF80EkXvmJeZoMzzx4l7DSi00XGw2g3h68UGquWNICR8Oy271afPJboDAHoVHVIE4IqvzMY2O9jQd6__c8CNKDJfLPp_8u7c0LR-ZAhvyERyKUQOmkRacxbF0afq-wt2EYiz9IolMygixSlmw7pGrCG9oRh7tOfRDW2O3gOkC8Smyk8WJFUbYmCvfDF_UnLBYosR0s-Zttau86-9dhOns8qKBEzb1cx9GVkST55_ljFOWQcyJZyMLofPNJnmewKMQqQuaIj_lIrF2ICQdnoXnvywqpcE,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJaV-2EglvM-dxjPTznjopNF80EkXvmJeZoMzzx4l7DSi00XGw2g3h68UGquWNICR8Oy271afPJboDAHoVHVIE4IqvzMY2O9jQd6__c8CNKDJfLPp_8u7c0LR-ZAhvyERyKUQOmkRacxbF0afq-wt2EYiz9IolMygixSlmw7pGrCG9oRh7tOfRDW2O3gOkC8Smyk8WJFUbYmCvfDF_UnLBYosR0s-Zttau86-9dhOns8qKBEzb1cx9GVkST55_ljFOWQcyJZyMLofPNJnmewKMQqQuaIj_lIrF2ICQdnoXnvywqpcE&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de la Indústria, 7, Palma",PLACE_295,1.0081300604154448,,AeeoHcJAhqq8FcJBEnH2f4jCS487iAiEXmyqjy8HO4v9sWWo_VNwBB6I3Ah6ioM12AuSpyU8zMVkwWQ7y6V6aXRNfjluuOq1I3YUnUIhsC-5G-3BPCsU52r7Q3R2OkhLS3UDmSZgvvQqclm_dWHWwX1GlP0gTOd9U_LGfR4b9EW0V9osCuN9lQ_uLeBKxnHYArxLMxNnJg5KsNzQCV8oeKtXoV7nA4YNDBxEgigQYvlxegjRdN9WlswRxm09rZqFr6EYQb7PDdwq4ydkLMyApQznaGjC1f7bJlqQ1d1-xekqQvMxcnoMaNjz5zjpp6J5umfx0d6m6EkZiJl9lHKlZ5APy4UmegnsUmSzXAl6JB10Krf04eYM05LLtS7V8krLqZg6M9GKNVPD2hBb6jrwl2K8wA5x32GMvEVFxzN_mv6R2OFPMZOd0S5uPfdMy1V8SczF9zVpg7hh1o60zifgWTNu3zhAo6C2txVIpC0TOg1t0BF6FDJvuQJLfW_LCbmBrF1_SExcTe9YTBejCQKpcAE7n_U0Gh6yi4uZPu5iy-tcdjJqOfDeJgJRejoQYH-RhoTefE7I4axe1r9FuA,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJAhqq8FcJBEnH2f4jCS487iAiEXmyqjy8HO4v9sWWo_VNwBB6I3Ah6ioM12AuSpyU8zMVkwWQ7y6V6aXRNfjluuOq1I3YUnUIhsC-5G-3BPCsU52r7Q3R2OkhLS3UDmSZgvvQqclm_dWHWwX1GlP0gTOd9U_LGfR4b9EW0V9osCuN9lQ_uLeBKxnHYArxLMxNnJg5KsNzQCV8oeKtXoV7nA4YNDBxEgigQYvlxegjRdN9WlswRxm09rZqFr6EYQb7PDdwq4ydkLMyApQznaGjC1f7bJlqQ1d1-xekqQvMxcnoMaNjz5zjpp6J5umfx0d6m6EkZiJl9lHKlZ5APy4UmegnsUmSzXAl6JB10Krf04eYM05LLtS7V8krLqZg6M9GKNVPD2hBb6jrwl2K8wA5x32GMvEVFxzN_mv6R2OFPMZOd0S5uPfdMy1V8SczF9zVpg7hh1o60zifgWTNu3zhAo6C2txVIpC0TOg1t0BF6FDJvuQJLfW_LCbmBrF1_SExcTe9YTBejCQKpcAE7n_U0Gh6yi4uZPu5iy-tcdjJqOfDeJgJRejoQYH-RhoTefE7I4axe1r9FuA&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer del Pare Miquel Mir, 2, Palma",PLACE_296,1.0570859719794188,,,
"Carrer d'Espartero, 9, Palma",PLACE_297,1.3033429376510188,,AeeoHcIJ0uYmviKCoI4lELr0ND8LW2tvkyHN2VkCtdAaoIRNetkLVyJlqqzU3jL2W6h1HPiaGqaRRHQZM4HZ6U0rX6MYJLuP9zHhg_filK6WZS5DVOqIKuNbFw-8D9P8Uo72_uSKQTa4nQ9fubEWSeFYHLNnfPDVJExNZ_YWb5kgjeNwH8AsrUz6mPACbT_agXK1mVQVPsXkEUIuYLHjBHi5VWusqGMwywStc3Be-IEoT14wGoRV6lTkQWkCFxGTVip-kMClctqw-UaR3_XSbF77jPdrZO1UXSUgM_COonZ0wRqCwRVa5VU,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIJ0uYmviKCoI4lELr0ND8LW2tvkyHN2VkCtdAaoIRNetkLVyJlqqzU3jL2W6h1HPiaGqaRRHQZM4HZ6U0rX6MYJLuP9zHhg_filK6WZS5DVOqIKuNbFw-8D9P8Uo72_uSKQTa4nQ9fubEWSeFYHLNnfPDVJExNZ_YWb5kgjeNwH8AsrUz6mPACbT_agXK1mVQVPsXkEUIuYLHjBHi5VWusqGMwywStc3Be-IEoT14wGoRV6lTkQWkCFxGTVip-kMClctqw-UaR3_XSbF77jPdrZO1UXSUgM_COonZ0wRqCwRVa5VU&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Joan Munar, 14, Palma",PLACE_298,1.306778473333298,,AeeoHcJjVl1Dk6BNwhamX_4gcTczxTJLeYSp6H7ErAkvzxXKtfKHIs0Mo-JsjUfPQnejnePGahAPq-kfy8D2tWclp4ljWVqElH272CMcLhnYvynPTgHpPZzfAGcOLPZTL-0tizp0OapFs3_PqYi0hkoJswjUZdPiAIDOCkvw_m0n_Vv9gW4RvshNzdIl_CDMEM23TPmafdqOjCLnCkSP5hzQU_SfCXX4EaeUOk-Osnmhm8178TIo2A0Z3Ja0sgfSTOg675H1LaHhGpNnU1zQEckFnKmGOPSkGDP5302HbzOSo-Kn9WT6nByt364S5pkKciiXBXSwt4e374b3gB_eFm0GlokcY7LgmiDdNaKnlT1pcICKC4Quqb8Z2RHp9t5cD3ioI1LIUBNV4diiYG3UVQdi49W4caycL_qBB219Ym1j1R73VuzVao2NS1iA5WCjl7cpZzNSpr0N4qbp2E5HkH_LBfVLKqtAnrTI2zfQP8ebhQ-MN_rVVHnivnvG_vcjL0LKR58-ERzgvigwoxog1rhoRbSz6voRr7eCVwmIrUVYOkS9BmaXVWszTz6H8mcHaRkTKvV5ddT6MDpZow,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJjVl1Dk6BNwhamX_4gcTczxTJLeYSp6H7ErAkvzxXKtfKHIs0Mo-JsjUfPQnejnePGahAPq-kfy8D2tWclp4ljWVqElH272CMcLhnYvynPTgHpPZzfAGcOLPZTL-0tizp0OapFs3_PqYi0hkoJswjUZdPiAIDOCkvw_m0n_Vv9gW4RvshNzdIl_CDMEM23TPmafdqOjCLnCkSP5hzQU_SfCXX4EaeUOk-Osnmhm8178TIo2A0Z3Ja0sgfSTOg675H1LaHhGpNnU1zQEckFnKmGOPSkGDP5302HbzOSo-Kn9WT6nByt364S5pkKciiXBXSwt4e374b3gB_eFm0GlokcY7LgmiDdNaKnlT1pcICKC4Quqb8Z2RHp9t5cD3ioI1LIUBNV4diiYG3UVQdi49W4caycL_qBB219Ym1j1R73VuzVao2NS1iA5WCjl7cpZzNSpr0N4qbp2E5HkH_LBfVLKqtAnrTI2zfQP8ebhQ-MN_rVVHnivnvG_vcjL0LKR58-ERzgvigwoxog1rhoRbSz6voRr7eCVwmIrUVYOkS9BmaXVWszTz6H8mcHaRkTKvV5ddT6MDpZow&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Passatge de Can Feixina, 28, Palma",PLACE_299,1.4269200617047335,,AeeoHcJcm69h41VVcVPDorgMCx4WIyECZ2ZTDJ0WPO9WwMzjPgTnhG_PZI4lGWe7DrBQIokG3P4BEScEq98VpgQYkoNblcSH18Q8XpcWd8s0xE8EqCUL7xLOjCaGP2cL9UEuxN3yrGdR1A17-Nu8vaBW9ff7kHb7lGvFPBZEedmucRCh7uyZpWqyj91TtyxINm01KU8ecaH5ypLGi6eKQNt-HPMLaoS61p-XSZ_aNoxtVlYyES-lcvbhTg5qXr2hnX25AmwgeZ_nvkQKPnUwYVw0eSbRwZi5-VMtTYe0htUBkF8q3iKItiE,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJcm69h41VVcVPDorgMCx4WIyECZ2ZTDJ0WPO9WwMzjPgTnhG_PZI4lGWe7DrBQIokG3P4BEScEq98VpgQYkoNblcSH18Q8XpcWd8s0xE8EqCUL7xLOjCaGP2cL9UEuxN3yrGdR1A17-Nu8vaBW9ff7kHb7lGvFPBZEedmucRCh7uyZpWqyj91TtyxINm01KU8ecaH5ypLGi6eKQNt-HPMLaoS61p-XSZ_aNoxtVlYyES-lcvbhTg5qXr2hnX25AmwgeZ_nvkQKPnUwYVw0eSbRwZi5-VMtTYe0htUBkF8q3iKItiE&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer Ferrer de Pallarès, 76, Palma",PLACE_300,1.7289666816190206,,AeeoHcKtc1w8OX0Tb2Tkit5HT4yT_RDaHPH4wGcsXc5cqPFna98gXhDcEB-IVuXKPX_yH98cyzOqZ9drma4AlcZuJXfagEVr5tddKCVPNSZSWhsj-or4OOzsDR1T7LHOcVLJoPfE8nt8WdS7WBLHuEL6pAiqvp36DpQF_eaHJtWyIxQ5l3geBVqOtVavDi5puGe7hON7I7lUO552aMJADr0mI6Lh2JW0alQkCEn-BxgFrXDDuYGSM7M56mW_X9SnRz-TDNDWfVKTj_qqid0PprLG4-bmdKqYsVax1muqNt36zPv5BFj8xXz3Ic3YpPCuOl-FtgnjrlFUQwX8xPex8I5Dr9zOXlyvf-G0MJ19EMeb_nujqyhLDVAOUUQkyY-40BPCUJaaxzjrq4uelan3AkTDjmkwuxsB0mtlxRFVF3bNR13YdAosRtaQ5xcMsBBt4qALyT7M9_qGtoyFBoqgc2UNcoFSZHusSMFIdsre-cTz34_ooOCB2lmT1bBoMvFct1L8HTWXY08xt4I57oghGYbiGa7X0PtRRI-77ZkHLsYGoZoJ2TiuBg8W_CIKQNWcklNyZdMlBQ,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKtc1w8OX0Tb2Tkit5HT4yT_RDaHPH4wGcsXc5cqPFna98gXhDcEB-IVuXKPX_yH98cyzOqZ9drma4AlcZuJXfagEVr5tddKCVPNSZSWhsj-or4OOzsDR1T7LHOcVLJoPfE8nt8WdS7WBLHuEL6pAiqvp36DpQF_eaHJtWyIxQ5l3geBVqOtVavDi5puGe7hON7I7lUO552aMJADr0mI6Lh2JW0alQkCEn-BxgFrXDDuYGSM7M56mW_X9SnRz-TDNDWfVKTj_qqid0PprLG4-bmdKqYsVax1muqNt36zPv5BFj8xXz3Ic3YpPCuOl-FtgnjrlFUQwX8xPex8I5Dr9zOXlyvf-G0MJ19EMeb_nujqyhLDVAOUUQkyY-40BPCUJaaxzjrq4uelan3AkTDjmkwuxsB0mtlxRFVF3bNR13YdAosRtaQ5xcMsBBt4qALyT7M9_qGtoyFBoqgc2UNcoFSZHusSMFIdsre-cTz34_ooOCB2lmT1bBoMvFct1L8HTWXY08xt4I57oghGYbiGa7X0PtRRI-77ZkHLsYGoZoJ2TiuBg8W_CIKQNWcklNyZdMlBQ&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Pilar Juncosa, 13, Palma",PLACE_301,2.0090776022817707,,AeeoHcIYFW089BJVJqvmYZ0IzHwE8hSrwyuRHjT1GfQm5xxwCfZ30x5apKqz55P2h_YIqDmXDXKvkb87_Zoz2bBpuCDL2joJ07S5YC1YV-jfv8zuY0K_vJ4EY2odn3TeiPpKkZc-PQEv8UW99tc5VOixVQ3oa_ZfOwZupUBJtCizqrdkUBalubP0R6AQSJ378aJT-sarYCeHFSyHDOzXoo6zLsQ4APgqyI9Bq2WfnHL3FPRMWyqB2P7HlJneQahVj4rctSc_lQsVvzoPdV-gtMWkJW6heiWS5dUza0Hzv7qrDLTh-eMIXPk,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIYFW089BJVJqvmYZ0IzHwE8hSrwyuRHjT1GfQm5xxwCfZ30x5apKqz55P2h_YIqDmXDXKvkb87_Zoz2bBpuCDL2joJ07S5YC1YV-jfv8zuY0K_vJ4EY2odn3TeiPpKkZc-PQEv8UW99tc5VOixVQ3oa_ZfOwZupUBJtCizqrdkUBalubP0R6AQSJ378aJT-sarYCeHFSyHDOzXoo6zLsQ4APgqyI9Bq2WfnHL3FPRMWyqB2P7HlJneQahVj4rctSc_lQsVvzoPdV-gtMWkJW6heiWS5dUza0Hzv7qrDLTh-eMIXPk&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de la Concòrdia, 34, Palma",PLACE_302,2.063605786497717,,AeeoHcIvUcSybdnyi0-8GpGc1UjC_eyrcmd3OSMvvAlT67nogVfb07ynG-2GYf114XeIUp5sXgPs0KtCjkJl7hVTU6uN7XJO_TuDuwlb0HNl2mo16liCcVpA2aLe6gaewRLXGwxVja-RHcEvs8XvPUgAvVTYEZf87fn3-fo1gHjzm3h2Rdw9hKQK3viIRCTIzLn1jW-fQ8gOXZdRQWGfnDHmpAO-3Iu2IDRVxcg_iBrf_wNQ-L9TCjtDZMX3XZWaAo9AIHh53B8BvQirgqm717RKwSYSragUuwG_VALvuzFos5-fNQhBShc,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIvUcSybdnyi0-8GpGc1UjC_eyrcmd3OSMvvAlT67nogVfb07ynG-2GYf114XeIUp5sXgPs0KtCjkJl7hVTU6uN7XJO_TuDuwlb0HNl2mo16liCcVpA2aLe6gaewRLXGwxVja-RHcEvs8XvPUgAvVTYEZf87fn3-fo1gHjzm3h2Rdw9hKQK3viIRCTIzLn1jW-fQ8gOXZdRQWGfnDHmpAO-3Iu2IDRVxcg_iBrf_wNQ-L9TCjtDZMX3XZWaAo9AIHh53B8BvQirgqm717RKwSYSragUuwG_VALvuzFos5-fNQhBShc&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer Mare de Déu de Montserrat, 54, Palma",PLACE_303,2.51694352191598,,AeeoHcKFhx86i4bJ4zmTP7fN7E4g6eMnHVYToIzlBohjdvqOrwcU5pgDT_jBRmcVrcQ3F6FWi7MCUXmI2Pcw2BDVoSuaFgcScR8yWMph6zROrLY-1xAONPcY8PzD2Z19g9DKapsTPtVaoyvUvN1bf8KLl_EgPOfrk5SLhAvcFSrWhhzbN0EHAoGlj9AnIZoVTrjoKK4DwBquszzgLOsaapFgKmIyWy01fQrCsK5naVtrxMl8fjxQRdfS3NlvCM-9r86deqtMG6pbHC7kNEEs0nmmJF199lKL9cAiN1F4tsAyiFREB6wN3ELRrKb_vxugJdJ2j2PMLCoRz8l6S28fYmgzPcAOtwxuqq03AYfyBa2DasjXJkIsTjLR_CgfKjyjuGz6bep-OLc24_S-7NfsjWwkJxN0BQ1UoojU9_vX9e90e2p9hI2YmZwRwwTsscm9Z0NG4coqqg6cLVMvjc5VSyCZ5-THf4BiA5WBsywzZHszjxvpKlHmdjo4G32r0dXDfctUTvlzJoXkVo_Y726n8kWukFOEtlEs4A8rBKD8LeReLAMW1sWj5ZSAN2gYqA50g34z7jItzDHtAMPwsw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKFhx86i4bJ4zmTP7fN7E4g6eMnHVYToIzlBohjdvqOrwcU5pgDT_jBRmcVrcQ3F6FWi7MCUXmI2Pcw2BDVoSuaFgcScR8yWMph6zROrLY-1xAONPcY8PzD2Z19g9DKapsTPtVaoyvUvN1bf8KLl_EgPOfrk5SLhAvcFSrWhhzbN0EHAoGlj9AnIZoVTrjoKK4DwBquszzgLOsaapFgKmIyWy01fQrCsK5naVtrxMl8fjxQRdfS3NlvCM-9r86deqtMG6pbHC7kNEEs0nmmJF199lKL9cAiN1F4tsAyiFREB6wN3ELRrKb_vxugJdJ2j2PMLCoRz8l6S28fYmgzPcAOtwxuqq03AYfyBa2DasjXJkIsTjLR_CgfKjyjuGz6bep-OLc24_S-7NfsjWwkJxN0BQ1UoojU9_vX9e90e2p9hI2YmZwRwwTsscm9Z0NG4coqqg6cLVMvjc5VSyCZ5-THf4BiA5WBsywzZHszjxvpKlHmdjo4G32r0dXDfctUTvlzJoXkVo_Y726n8kWukFOEtlEs4A8rBKD8LeReLAMW1sWj5ZSAN2gYqA50g34z7jItzDHtAMPwsw&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer Beatriu de Pinós, 36, Palma",PLACE_304,1.1064597641214278,,AeeoHcLgXcwWJummHRO6HlFI4tDsA6aVKQLCntfYasHvqKn73QksULQvwU9qlrcPV2Cx2TQ0gKN1DcCKaTG70zUKgSHdrcvMOPJBkfTCXGk-gvlcrbtw9GSHyORSc5g7ndyRcM8eqeIN__RqoqQAL04Snm1a5W3nCn-8fKFRLXwvcAAbYAU4v_ZDCCPmBV6FIhPn66SnTKK0ofqMyfK24D_owG8gIiafG2iJbkhtS8INCF-wFVspSLP5M_7LyfuhizoxC817QsJH21lfCVK0MOhrwJj78b_8z9AeODZ-jfVPIJs06WXzbL4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLgXcwWJummHRO6HlFI4tDsA6aVKQLCntfYasHvqKn73QksULQvwU9qlrcPV2Cx2TQ0gKN1DcCKaTG70zUKgSHdrcvMOPJBkfTCXGk-gvlcrbtw9GSHyORSc5g7ndyRcM8eqeIN__RqoqQAL04Snm1a5W3nCn-8fKFRLXwvcAAbYAU4v_ZDCCPmBV6FIhPn66SnTKK0ofqMyfK24D_owG8gIiafG2iJbkhtS8INCF-wFVspSLP5M_7LyfuhizoxC817QsJH21lfCVK0MOhrwJj78b_8z9AeODZ-jfVPIJs06WXzbL4&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
